Age,Credit_Score,Education_Level,Employment_Status,Has_Dependents,Income,Loan_Purpose,Loan_Value,Married,Prior_Default,Sex,Wtd_Ave_Debt_Interest,Total_Debt,Defaulted
49.3,666.0,2,Part-Time,N,157127.0,Mortgage,27156,Single,N,Female,0.1646,27444,Y
39.4,740.0,2,Full-Time,N,62892.0,Credit Card,8702,Single,N,Non-Binary,0.1144,8733,N
21.9,787.0,0,Full-Time,Y,45779.0,Medical,4820,Married,N,Female,0.0592,4830,N
40.2,655.0,2,Part-Time,Y,189190.0,Auto,96640,Married,Y,Female,0.1703,97139,Y
39.4,653.0,2,Part-Time,N,58035.0,Credit Card,11788,Single,Y,Female,0.142,11882,Y
28.9,671.0,2,Part-Time,N,49482.0,Auto,6366,Married,N,Male,0.123,6434,N
31.9,711.0,2,Full-Time,Y,51528.0,Credit Card,3186,Married,N,Male,0.111,3215,N
40.1,739.0,2,Full-Time,N,63262.0,Mortgage,6003,Married,N,Female,0.0837,6041,N
46.0,748.0,2,Full-Time,N,98734.0,Auto,18522,Married,N,Female,0.1555,18548,N
26.2,745.0,1,Full-Time,N,38393.0,Medical,2358,Single,N,Male,0.0758,2373,N
18.4,773.0,0,Full-Time,N,36853.0,Medical,7470,Single,N,Male,0.046,7482,N
45.1,732.0,2,Full-Time,Y,123749.0,Business,29096,Married,N,Female,0.1434,29218,N
43.7,773.0,2,Full-Time,N,48319.0,Medical,14242,Married,N,Female,0.0978,14244,N
28.7,695.0,2,Part-Time,Y,68546.0,Business,23493,Married,Y,Male,0.1538,23621,Y
49.9,808.0,2,Full-Time,Y,91460.0,Medical,25931,Married,N,Male,0.1202,25939,N
26.8,635.0,2,Part-Time,Y,88768.0,Auto,22851,Married,Y,Non-Binary,0.1381,23105,Y
42.1,741.0,2,Full-Time,N,61791.0,Medical,7636,Single,N,Male,0.1151,7653,N
51.9,659.0,2,Full-Time,N,77679.0,Auto,16895,Single,N,Female,0.1299,17003,N
30.0,721.0,0,Full-Time,Y,38208.0,Credit Card,5547,Married,N,Non-Binary,0.108,5570,N
28.5,732.0,0,Full-Time,N,46264.0,Business,14554,Single,N,Non-Binary,0.0959,14578,N
48.1,738.0,2,Full-Time,N,81157.0,Business,38201,Married,N,Female,0.0945,38271,N
39.8,689.0,2,Full-Time,N,91514.0,Auto,26799,Single,N,Male,0.1234,26897,N
44.5,762.0,2,Full-Time,Y,69716.0,Mortgage,11178,Married,N,Male,0.097,11186,N
33.5,756.0,2,Full-Time,Y,57901.0,Credit Card,10057,Married,N,Male,0.11,10080,N
47.1,756.0,2,Full-Time,N,89753.0,Business,22555,Single,N,Female,0.107,22603,N
38.9,665.0,2,,Y,89296.0,Business,73358,Married,Y,Female,0.1412,73508,Y
47.7,680.0,2,Part-Time,N,133233.0,Credit Card,83429,Single,Y,Female,0.1661,83668,Y
25.0,722.0,0,Full-Time,N,58635.0,Credit Card,3781,Married,N,Male,0.0896,3858,N
39.4,778.0,1,Full-Time,N,83323.0,Medical,30548,Married,N,Male,0.0958,30582,N
33.4,705.0,2,Part-Time,N,71516.0,Auto,10229,Single,Y,Female,0.118,10324,Y
19.2,769.0,3,Part-Time,N,79751.0,Auto,29892,Single,N,Male,0.1108,29942,Y
33.4,691.0,1,Full-Time,Y,81070.0,Credit Card,16430,,N,Female,0.1214,16526,N
35.7,770.0,0,Full-Time,Y,40262.0,Mortgage,2593,Married,N,Female,0.0805,2602,N
51.1,693.0,2,Part-Time,N,152877.0,Auto,86473,Single,N,Female,0.1793,86642,Y
33.4,688.0,2,Part-Time,Y,158717.0,Auto,37786,Married,Y,Female,0.1667,38066,Y
47.6,698.0,2,Full-Time,Y,104450.0,Auto,61095,Single,N,Female,0.1284,61220,N
49.5,744.0,2,Full-Time,N,71994.0,Medical,10366,Single,N,Female,0.0886,10393,N
30.8,706.0,2,Full-Time,N,35484.0,Auto,1511,Married,N,Female,0.1009,1526,N
42.6,679.0,3,Part-Time,N,83362.0,Credit Card,7643,Married,N,Male,0.1347,7777,Y
48.3,724.0,3,Full-Time,N,86294.0,Credit Card,9680,Single,N,Male,0.1488,9720,N
42.3,688.0,2,,N,78915.0,Credit Card,5605,Single,N,Male,0.1446,5683,N
56.7,636.0,2,Part-Time,Y,180546.0,Credit Card,39115,Married,Y,Male,0.1763,39522,Y
42.3,723.0,2,Full-Time,Y,102741.0,Credit Card,31667,Single,N,Male,0.1515,31735,N
23.6,735.0,0,Full-Time,Y,40548.0,Auto,6576,Married,N,Male,0.0819,6594,N
39.5,672.0,2,Part-Time,N,72163.0,Credit Card,20830,Married,Y,Male,0.1401,20948,Y
44.7,635.0,2,Part-Time,Y,152299.0,Credit Card,46389,Married,Y,Female,0.1775,46729,Y
31.5,647.0,2,Part-Time,N,81059.0,Auto,18397,Single,Y,Male,0.1554,18540,Y
41.5,679.0,1,Full-Time,N,44720.0,Credit Card,3200,Single,N,Male,0.1081,3248,N
22.6,760.0,0,Full-Time,Y,38880.0,Business,2116,Married,N,Female,0.0536,2134,N
52.1,675.0,2,Full-Time,N,158526.0,Auto,27642,Single,N,Male,0.1547,27893,Y
46.6,631.0,4,Part-Time,Y,79874.0,Business,14035,Married,Y,Male,0.159,14217,Y
41.8,689.0,2,Full-Time,N,65168.0,Auto,8493,Single,N,Female,0.1361,8573,Y
60.9,682.0,2,Part-Time,Y,208087.0,Credit Card,480631,Married,Y,Female,0.2003,480920,Y
24.2,765.0,2,Full-Time,Y,24873.0,Medical,1237,Married,N,Male,0.079,1239,N
26.7,707.0,2,Part-Time,N,87307.0,Credit Card,18293,Single,N,Male,0.1383,18369,N
43.1,750.0,2,Full-Time,N,105382.0,Credit Card,16658,Single,N,Female,0.1158,16728,N
48.5,679.0,2,Full-Time,N,57494.0,Auto,13222,Married,N,Male,0.0969,13285,N
31.8,715.0,2,Full-Time,N,46411.0,Auto,4093,Single,N,Female,0.0997,4135,N
45.9,681.0,3,Full-Time,N,53811.0,Credit Card,4633,Single,N,Male,0.1084,4678,N
27.9,716.0,2,Full-Time,N,65213.0,Mortgage,60814,Single,N,Male,0.1041,60891,N
43.2,619.0,3,Part-Time,N,189820.0,Credit Card,104490,Single,Y,Female,0.1854,105071,Y
36.7,707.0,3,Full-Time,Y,105792.0,Mortgage,7834,Married,N,Male,0.1323,7922,N
26.6,687.0,2,Part-Time,Y,62040.0,Credit Card,9237,Single,N,Female,0.1208,9286,N
40.9,688.0,2,Unemployed,N,104004.0,Auto,43267,Single,N,Female,0.1251,43462,Y
37.3,663.0,2,Part-Time,N,98715.0,Credit Card,12667,Single,N,Female,0.1521,12841,Y
18.1,717.0,1,Part-Time,N,38121.0,Credit Card,4505,Single,Y,Female,0.0838,4549,Y
32.0,320.0,3,Full-Tme,N,142496.0,Bussins,32488,Single,N,Femalee,0.0968,32414,N
36.0,696.0,3,Full-Time,Y,43119.0,Auto,4834,Married,N,Male,0.1093,4865,N
22.4,728.0,3,Full-Time,N,53920.0,Business,4361,Married,N,Female,0.1263,4399,N
31.7,762.0,2,Full-Time,Y,63497.0,Credit Card,6451,Married,N,Female,0.128,6455,N
50.8,693.0,2,Full-Time,N,84485.0,Auto,25695,Married,N,Male,0.1114,25794,N
36.7,745.0,1,Full-Time,N,59193.0,Mortgage,2102,Single,N,Male,0.0991,2136,N
44.3,753.0,1,Full-Time,N,48862.0,Medical,6923,Single,N,Female,0.1019,6937,N
33.4,766.0,2,Full-Time,Y,76069.0,Credit Card,17359,Single,N,Female,0.0841,17371,N
29.0,789.0,0,Full-Time,N,34025.0,Medical,2894,Single,N,Male,0.0446,2896,N
45.7,746.0,2,,Y,99307.0,Business,30572,Married,N,Male,0.1066,30643,N
35.9,680.0,2,Part-Time,Y,96838.0,Credit Card,38448,Single,N,Male,0.1468,38581,N
41.9,776.0,2,Full-Time,N,71102.0,Mortgage,17694,Single,N,Female,0.1274,17698,N
55.8,676.0,2,Full-Time,N,103363.0,Credit Card,50214,Single,N,Non-Binary,0.1419,50358,N
31.7,288.0,2,Pert-Time,Y,295155.0,Credit Crad,174233,Married,N,No-Barny,0.1245,174553,Y
47.9,721.0,2,Full-Time,Y,175886.0,Credit Card,92806,Married,N,Non-Binary,0.1842,92954,N
34.3,674.0,3,Part-Time,N,136731.0,Auto,33651,Single,Y,Female,0.1435,33919,Y
40.8,717.0,2,Full-Time,Y,80991.0,Auto,26238,Married,N,Non-Binary,0.1281,26334,N
41.1,692.0,2,Unemployed,N,80496.0,Credit Card,24622,Single,Y,Female,0.145,24750,Y
45.5,670.0,2,Unemployed,N,138468.0,Credit Card,34512,Single,Y,Female,0.1824,34711,Y
38.6,639.0,2,Part-Time,Y,93826.0,Credit Card,47538,Married,Y,Male,0.1929,47722,Y
41.1,647.0,3,Part-Time,Y,129773.0,Business,35366,Married,Y,Female,0.1802,35679,Y
40.9,700.0,2,Full-Time,N,62461.0,Credit Card,7022,Married,N,Non-Binary,0.0963,7084,N
29.1,745.0,1,Full-Time,N,45661.0,Medical,3336,Single,N,Male,0.1027,3344,N
51.4,380.0,2,Prat-Time,N,539318.0,Credit Crad,959846,Single,N,Femalee,0.1451,960759,N
31.1,773.0,1,Full-Time,Y,37448.0,Medical,5048,Married,N,Female,0.0607,5059,N
27.6,764.0,1,Full-Time,Y,27813.0,Credit Card,1392,Married,N,Female,0.0648,1396,N
34.5,780.0,2,Full-Time,N,53312.0,Medical,4832,Single,N,Female,0.1015,4837,N
46.9,695.0,2,Full-Time,N,122937.0,Credit Card,19647,Single,N,Male,0.14,19832,Y
38.7,753.0,1,Full-Time,Y,54390.0,Mortgage,4141,Married,N,Male,0.0707,4165,N
38.5,596.0,2,Part-Time,Y,68647.0,Credit Card,11310,Married,Y,Female,0.1807,11476,Y
20.3,802.0,3,Full-Time,N,23995.0,Mortgage,2360,Single,N,Male,0.073,2361,N
31.1,706.0,2,Full-Time,Y,53663.0,Credit Card,8063,Married,N,Male,0.1156,8099,N
42.2,707.0,3,Full-Time,Y,104188.0,Credit Card,32565,Married,N,Male,0.1398,32682,N
37.4,717.0,2,Part-Time,Y,74290.0,Auto,9382,Married,N,Female,0.1517,9456,Y
51.2,663.0,2,Full-Time,Y,77898.0,Credit Card,18204,Married,N,Male,0.1299,18336,Y
35.1,671.0,4,Part-Time,N,57796.0,Auto,31399,Single,N,Female,0.1183,31476,Y
40.2,740.0,0,Full-Time,N,41082.0,Business,1350,Single,N,Male,0.071,1371,N
57.0,668.0,2,Part-Time,Y,114406.0,Credit Card,17014,Married,N,Female,0.1901,17146,N
35.9,696.0,0,Full-Time,Y,61290.0,Credit Card,13147,Married,N,Male,0.1185,13187,N
28.5,714.0,1,Full-Time,N,53290.0,Auto,4828,Single,N,Female,0.1113,4852,N
41.6,693.0,3,Full-Time,Y,49801.0,Credit Card,4960,Married,N,Female,0.1035,4993,N
46.1,701.0,2,Full-Time,Y,63108.0,Credit Card,22302,Married,N,Non-Binary,0.1182,22361,N
43.2,707.0,2,Full-Time,N,129173.0,Auto,21691,Single,N,Male,0.1425,21827,N
41.5,,2,Full-Time,N,63034.0,Mortgage,8344,Single,N,Female,0.1138,8346,N
37.5,761.0,2,Full-Time,N,134002.0,Credit Card,28730,Single,N,Non-Binary,0.1353,28840,N
32.2,738.0,1,Full-Time,Y,78113.0,Business,17084,Married,N,Female,0.1313,17128,N
45.2,741.0,2,Full-Time,N,78772.0,Credit Card,60188,Single,N,Male,0.12,60226,N
53.2,656.0,2,Unemployed,N,118323.0,Credit Card,18199,Single,Y,Female,0.1449,18466,Y
35.5,736.0,2,Part-Time,N,107705.0,Business,35961,Married,N,Male,0.1343,36063,N
35.0,754.0,0,Full-Time,N,48358.0,Medical,7483,Married,N,Non-Binary,0.066,7490,N
28.4,732.0,2,Full-Time,Y,83192.0,Auto,4152,Single,N,Male,0.1071,4228,N
45.3,756.0,2,Full-Time,Y,92487.0,Medical,15396,Single,N,Male,0.0947,15442,N
34.0,698.0,1,Full-Time,N,57055.0,Mortgage,3906,Married,N,Male,0.1051,3949,N
38.6,638.0,2,Part-Time,N,93863.0,Credit Card,13215,Single,Y,Female,0.1289,13439,Y
51.3,720.0,2,Full-Time,Y,119241.0,Business,72513,Married,N,Female,0.1287,72633,N
30.4,728.0,2,Full-Time,N,58791.0,Auto,19701,Single,N,Female,0.1053,19724,N
38.6,772.0,0,Full-Time,Y,62198.0,Medical,12379,Married,N,Male,0.0741,12391,N
67.4,596.0,2,Part-Time,Y,246839.0,Credit Card,188881,Married,Y,Male,0.2028,189678,Y
27.2,722.0,1,Part-Time,N,47080.0,Credit Card,3990,Single,N,Male,0.1008,4050,Y
30.3,724.0,2,Full-Time,N,54350.0,Auto,3840,Single,N,Male,0.0934,3885,N
50.8,754.0,2,Full-Time,N,57319.0,Medical,9528,Single,N,Male,0.0859,9542,N
48.8,588.0,2,Unemployed,Y,110057.0,Auto,24225,Single,Y,Female,0.1741,24535,Y
31.1,790.0,2,Full-Time,N,42764.0,Medical,6766,Single,N,Female,0.0712,6776,N
41.3,757.0,2,Full-Time,N,123021.0,Business,25727,Single,N,Female,0.1276,25778,N
23.3,764.0,2,Full-Time,Y,67079.0,Mortgage,3599,Married,N,Female,0.0961,3624,N
34.0,747.0,3,Full-Time,N,86681.0,Mortgage,26297,Single,N,Female,0.1242,26327,N
21.5,787.0,1,Full-Time,Y,20792.0,Medical,1902,Single,N,Non-Binary,0.0637,1903,N
54.0,644.0,2,Part-Time,Y,122465.0,Credit Card,35994,Married,Y,Male,0.1574,36294,Y
27.7,812.0,2,Full-Time,Y,74712.0,Mortgage,39631,Married,N,Female,0.0883,39645,N
36.2,766.0,4,Full-Time,N,72126.0,Credit Card,10404,Married,N,Female,0.0895,10460,N
47.1,486.0,2,Prat-Time,N,335984.0,Mortgarage,156910200,Married,N,No-Barny,0.1658,1568730,Y
26.5,757.0,1,Full-Time,Y,32950.0,Mortgage,2280,Married,N,Male,0.0602,2297,N
52.1,667.0,2,Full-Time,N,98038.0,Business,33640,Married,N,Non-Binary,0.1542,33761,N
52.2,653.0,3,Part-Time,N,208288.0,Auto,60737,Single,Y,Non-Binary,0.1762,61189,Y
46.0,716.0,3,Full-Time,Y,68309.0,Mortgage,7465,Single,N,Non-Binary,0.1135,7500,N
20.1,754.0,2,Full-Time,Y,52705.0,Credit Card,36945,Married,N,Male,0.0917,36960,N
44.3,677.0,2,Part-Time,Y,93148.0,Business,25161,Married,N,Non-Binary,0.1255,25320,Y
53.4,700.0,3,Part-Time,N,138652.0,Auto,19224,Single,N,Male,0.1712,19396,N
43.6,655.0,2,Part-Time,N,87730.0,Credit Card,29247,Single,N,Male,0.165,29362,Y
64.8,634.0,3,Unemployed,Y,164832.0,Credit Card,108677,Single,Y,Male,0.1746,109077,Y
48.6,984.0,2,Prat-Time,Y,424147.0,Credit Crad,179898,Married,Y,Femalee,0.1347,181352,Y
37.9,710.0,2,Full-Time,Y,76030.0,Mortgage,31215,Married,N,Male,0.1095,31322,N
28.1,666.0,2,Part-Time,N,82347.0,Credit Card,19664,Single,Y,Male,0.1312,19845,Y
36.1,690.0,1,Part-Time,Y,55895.0,Auto,21557,Single,N,Male,0.0943,21637,N
36.8,,1,Full-Time,Y,55322.0,,4897,Married,N,Female,0.1143,4937,N
47.9,711.0,2,Full-Time,N,78010.0,Mortgage,24342,Single,N,Non-Binary,0.1305,24381,N
52.4,587.0,2,Part-Time,N,119132.0,Credit Card,32642,Single,Y,Male,0.1812,33024,Y
38.2,637.0,2,Part-Time,N,116425.0,Credit Card,40664,Single,Y,Male,0.1602,40907,Y
27.3,734.0,0,Part-Time,N,55608.0,Auto,13915,Single,N,Non-Binary,0.1193,13963,N
40.7,675.0,2,Full-Time,Y,63041.0,Auto,9935,Married,N,Female,0.1406,9997,N
43.3,717.0,3,Full-Time,N,92005.0,Business,14390,Single,N,Female,0.1298,14484,N
44.3,682.0,3,Full-Time,Y,62169.0,Credit Card,4638,Married,N,Male,0.1221,4704,N
37.2,650.0,2,Part-Time,N,102513.0,Credit Card,150277,Single,Y,Male,0.1599,150527,Y
37.9,682.0,2,Full-Time,Y,80362.0,Credit Card,7749,Single,N,Female,0.1345,7838,N
46.8,678.0,0,Part-Time,Y,45971.0,Business,2958,Married,Y,Female,0.1265,3037,Y
44.4,681.0,2,Part-Time,N,107193.0,Business,16086,Single,N,Female,0.164,16227,Y
30.5,775.0,2,Full-Time,Y,49358.0,Credit Card,5603,Married,N,Non-Binary,0.1085,5612,N
49.5,697.0,2,Full-Time,N,97798.0,Credit Card,26780,Married,N,Female,0.1378,26899,N
38.6,741.0,2,Full-Time,Y,102237.0,Credit Card,33447,Married,N,Female,0.1423,33526,N
38.6,723.0,2,Full-Time,N,58875.0,Business,20104,Single,N,Non-Binary,0.098,20159,N
46.4,693.0,1,Full-Time,N,50300.0,Auto,7084,Married,N,Female,0.1388,7131,N
44.7,643.0,3,Part-Time,Y,93490.0,Auto,29717,Married,Y,Non-Binary,0.1536,29897,Y
41.6,660.0,2,Part-Time,N,159224.0,Credit Card,134366,Single,Y,Male,0.1887,134637,Y
35.5,670.0,2,Unemployed,Y,75277.0,Business,13600,Married,Y,Male,0.152,13719,Y
38.2,716.0,1,Full-Time,N,45920.0,Credit Card,4006,Single,N,Female,0.1105,4024,N
35.0,715.0,2,Full-Time,Y,83876.0,Credit Card,4924,Married,N,Male,0.1303,5045,N
34.8,703.0,1,Full-Time,N,71641.0,Credit Card,10265,Single,N,Male,0.0967,10339,N
30.8,719.0,3,Full-Time,N,92323.0,Auto,11933,Single,N,Female,0.1275,11985,N
41.2,790.0,0,Full-Time,Y,32543.0,Auto,2118,Married,N,Female,0.0552,2120,N
25.8,744.0,2,Full-Time,N,85258.0,Business,18172,Single,N,Male,0.1225,18212,N
52.2,691.0,2,Full-Time,N,171855.0,Credit Card,76788,Single,N,Female,0.1695,77004,N
53.4,701.0,2,Full-Time,Y,53390.0,Auto,5416,Married,N,Female,0.0948,5477,N
40.4,711.0,2,Full-Time,Y,118023.0,Auto,20894,Married,N,Non-Binary,0.1187,21062,N
63.7,604.0,2,Part-Time,Y,157040.0,Credit Card,187427,,Y,Female,0.2036,187879,Y
31.5,804.0,2,Full-Time,N,37579.0,Mortgage,3248,Married,N,Female,0.0498,3254,N
40.5,676.0,3,Part-Time,N,119339.0,Auto,15666,Married,Y,Female,0.1432,15895,Y
40.7,789.0,2,Full-Time,Y,82376.0,Business,31893,Single,N,Female,0.0941,31910,N
34.0,672.0,1,Part-Time,N,48743.0,Credit Card,7840,Married,N,Male,0.1006,7914,N
18.7,716.0,2,Full-Time,Y,26340.0,Business,2359,Married,N,Female,0.0777,2371,N
40.3,700.0,1,Full-Time,N,38140.0,Credit Card,4509,Single,N,Female,0.0967,4548,N
42.5,739.0,0,Full-Time,Y,45399.0,Auto,4534,Married,N,Male,0.0966,4567,N
22.8,730.0,2,Full-Time,Y,52468.0,Mortgage,11562,Single,N,Male,0.0895,11593,N
52.1,697.0,3,Full-Time,Y,101504.0,Credit Card,13393,Married,N,Female,0.1403,13495,N
35.2,717.0,2,Full-Time,N,43192.0,Credit Card,4477,Single,N,Male,0.0976,4506,N
39.7,691.0,2,Full-Time,N,106746.0,Business,34183,Single,N,Female,0.1156,34311,N
26.2,740.0,2,Full-Time,Y,52500.0,Auto,3859,Married,N,Female,0.0994,3885,N
42.6,697.0,1,Full-Time,Y,62743.0,Credit Card,4330,Married,N,Male,0.1388,4374,N
42.2,732.0,3,Full-Time,N,97243.0,Credit Card,18912,Married,N,Male,0.1166,18969,N
30.0,720.0,2,Full-Time,Y,94835.0,Auto,17987,Single,N,Female,0.1258,18114,Y
35.5,698.0,2,Full-Time,Y,66787.0,Mortgage,6691,Married,N,Female,0.1249,6712,N
28.5,700.0,1,Full-Time,N,54851.0,Auto,5716,Single,N,Female,0.125,5767,N
44.9,620.0,3,Part-Time,N,96920.0,Auto,19726,Single,Y,Female,0.1568,19993,Y
24.9,742.0,2,Full-Time,N,63852.0,Business,6115,Single,N,Female,0.0857,6152,N
44.1,657.0,1,Full-Time,Y,74521.0,Credit Card,8330,Married,N,Male,0.1347,8426,N
49.3,755.0,2,Full-Time,N,82881.0,Medical,8243,Married,N,Female,0.1099,8275,N
23.1,705.0,2,Part-Time,N,34341.0,Business,10260,Married,N,Female,0.1055,10282,N
47.5,611.0,2,Part-Time,N,118048.0,Business,22296,Married,Y,Non-Binary,0.1622,22592,Y
21.1,800.0,1,Full-Time,N,39560.0,Medical,7199,Single,N,Male,0.0521,7202,N
31.7,743.0,2,Full-Time,N,56174.0,Auto,3471,Single,N,Male,0.108,3493,N
35.6,738.0,1,Full-Time,N,39159.0,Business,7207,,N,Female,0.0832,7227,N
52.3,682.0,0,Full-Time,N,58533.0,Auto,8908,Single,N,Female,0.1285,8981,N
40.1,705.0,2,Part-Time,N,102547.0,Auto,64146,Single,Y,Male,0.1388,64303,Y
39.1,680.0,2,Full-Time,N,65706.0,Business,6044,Single,N,Female,0.1296,6123,N
55.0,675.0,2,Full-Time,N,131645.0,Business,60655,Single,N,Female,0.1498,60804,N
43.4,747.0,1,Full-Time,Y,79404.0,Medical,5674,Married,N,Male,0.1029,5717,N
39.8,751.0,2,Full-Time,Y,48460.0,Mortgage,28180,Single,N,Non-Binary,0.0947,28189,N
40.3,736.0,3,Full-Time,Y,131128.0,Business,42986,Married,N,Female,0.1417,43101,N
31.5,776.0,0,Full-Time,Y,31036.0,Auto,2504,Married,N,Non-Binary,0.0618,2508,N
33.7,728.0,0,Full-Time,N,56016.0,Mortgage,6275,Single,N,Female,0.0798,6304,N
34.3,688.0,2,Full-Time,N,75257.0,Credit Card,11327,Single,N,Male,0.105,11454,Y
43.7,714.0,3,Part-Time,N,115312.0,Credit Card,39890,Single,N,Female,0.1617,40008,Y
56.5,671.0,2,Full-Time,N,163018.0,Auto,119587,Married,N,Female,0.1723,119881,Y
31.8,786.0,0,Full-Time,N,27460.0,Medical,905,Married,N,Non-Binary,0.0638,905,N
46.3,707.0,1,Full-Time,N,70863.0,Business,18580,Single,N,Non-Binary,0.1278,18639,N
50.2,694.0,2,Full-Time,N,133466.0,Business,71252,Single,N,Female,0.1705,71460,N
50.7,706.0,2,Part-Time,N,147777.0,Credit Card,26205,Single,N,Female,0.1695,26384,Y
38.1,693.0,1,Part-Time,N,39071.0,Auto,8701,Married,N,Female,0.1146,8729,N
24.2,749.0,2,Full-Time,Y,49032.0,Business,5289,Married,N,Female,0.0802,5307,N
24.5,666.0,1,Part-Time,N,75740.0,Business,8605,Single,Y,Male,0.1435,8735,Y
31.1,739.0,3,Full-Time,Y,124213.0,Credit Card,24686,Married,N,Non-Binary,0.1286,24785,N
30.9,723.0,1,Full-Time,N,65474.0,Credit Card,8145,Single,N,Female,0.1397,8175,N
54.7,746.0,3,Full-Time,Y,149592.0,Credit Card,129791,Married,N,Male,0.1521,129892,N
56.0,705.0,2,Full-Time,Y,101824.0,Mortgage,24883,Married,N,Male,0.1444,24941,N
46.5,689.0,3,Part-Time,N,189974.0,Credit Card,61352,Single,N,Female,0.1929,61692,Y
31.4,816.0,2,Full-Time,N,67760.0,Mortgage,8264,Single,N,Male,0.0805,8265,N
37.7,680.0,2,Full-Time,Y,41467.0,Business,5330,Single,N,Male,0.0824,5383,N
45.1,731.0,2,Full-Time,Y,56875.0,Auto,9057,Single,N,Male,0.1114,9098,N
42.0,641.0,2,Part-Time,N,200736.0,Business,298181,Married,Y,Female,0.1908,298654,Y
57.4,654.0,2,Part-Time,Y,117422.0,Auto,71697,Married,N,Male,0.1643,71886,Y
44.9,660.0,3,Full-Time,N,100073.0,Credit Card,15021,Married,N,Female,0.1436,15186,N
38.7,720.0,2,Full-Time,Y,59669.0,Medical,6052,Single,N,Male,0.1344,6068,N
56.5,651.0,2,Full-Time,N,66967.0,Credit Card,6278,Single,N,Female,0.1417,6352,N
34.8,832.0,0,Full-Time,N,36100.0,Medical,652,Single,N,Female,0.0507,652,N
30.2,732.0,2,Full-Time,N,70351.0,Business,43553,Single,N,Female,0.133,43582,N
45.6,729.0,3,Part-Time,Y,192950.0,Credit Card,163811,Married,N,Male,0.1642,164038,N
43.7,649.0,2,Unemployed,N,146644.0,Business,30106,Single,Y,Non-Binary,0.1606,30522,Y
20.7,715.0,0,Part-Time,Y,23313.0,Credit Card,924,Married,N,Non-Binary,0.0868,941,N
26.7,735.0,0,Full-Time,N,39218.0,Credit Card,2768,Single,N,Non-Binary,0.101,2784,N
50.9,674.0,2,Part-Time,N,91816.0,Auto,16860,Married,N,Female,0.1338,17001,Y
53.1,697.0,2,Full-Time,Y,228616.0,Credit Card,224739,Married,N,Female,0.1718,225012,N
48.3,746.0,2,Full-Time,N,137950.0,Mortgage,53285,Married,N,Male,0.128,53402,N
45.5,642.0,2,Part-Time,Y,227161.0,Credit Card,92882,,Y,Male,0.2086,93404,Y
24.5,766.0,1,Full-Time,N,45644.0,Medical,11458,Married,N,Male,0.0884,11471,N
34.4,739.0,3,Full-Time,N,97477.0,Auto,30405,Single,N,Male,0.119,30474,N
43.1,727.0,2,Full-Time,N,83836.0,Mortgage,16868,Single,N,Female,0.1223,16886,N
18.8,812.0,0,Full-Time,Y,27703.0,Business,1305,Married,N,Female,0.0453,1307,N
38.0,648.0,2,Unemployed,Y,84001.0,Auto,14818,Married,Y,Non-Binary,0.1521,14994,Y
30.3,744.0,1,Full-Time,N,40042.0,Credit Card,6413,Single,N,Male,0.0815,6435,N
38.0,700.0,3,Full-Time,Y,49034.0,Credit Card,6972,Married,N,Male,0.1027,7017,N
23.1,731.0,0,Full-Time,N,43531.0,Business,15728,Single,N,Male,0.0789,15759,N
44.5,675.0,3,Full-Time,N,116992.0,Auto,34218,Married,N,Male,0.1674,34371,Y
26.3,751.0,1,Full-Time,Y,71816.0,Credit Card,11346,Married,N,Male,0.0901,11387,N
37.2,672.0,2,Unemployed,N,56995.0,Credit Card,8121,Single,Y,Female,0.1459,8198,Y
24.5,731.0,1,Full-Time,N,74005.0,Auto,9310,Single,N,Male,0.1212,9379,Y
27.4,712.0,2,Full-Time,N,85013.0,Auto,10117,Single,N,Female,0.0984,10225,N
23.9,712.0,1,Full-Time,Y,74263.0,Auto,13236,Married,N,Female,0.1239,13295,N
39.5,751.0,3,Full-Time,N,81725.0,Mortgage,15361,Married,N,Female,0.1111,15397,N
28.2,774.0,1,Full-Time,Y,35519.0,Mortgage,2397,Married,N,Female,0.0736,2402,N
22.6,701.0,1,Part-Time,N,,Business,36896,Single,Y,Male,0.1166,36896,Y
21.6,745.0,2,Full-Time,N,46911.0,Business,12324,Married,N,Male,0.1089,12335,N
37.5,703.0,2,Part-Time,N,63596.0,Credit Card,11324,Single,Y,Male,0.1179,11410,Y
42.4,742.0,3,Full-Time,N,98735.0,Credit Card,13647,Single,N,Male,0.1201,13701,N
28.8,725.0,2,Full-Time,Y,49370.0,Credit Card,5606,Single,N,Female,0.1148,5628,N
36.9,773.0,2,Full-Time,Y,81407.0,Mortgage,31147,Married,N,Male,0.117,31157,N
58.7,641.0,2,Part-Time,N,83051.0,Credit Card,20002,Single,N,Male,0.1354,20157,Y
49.8,719.0,2,Full-Time,Y,118198.0,Credit Card,48897,Married,N,Female,0.1342,49017,N
50.4,737.0,2,Full-Time,N,72444.0,Medical,3674,Single,N,Female,0.0995,3695,N
20.8,780.0,1,Full-Time,N,42069.0,Medical,1593,Single,N,Non-Binary,0.0759,1602,N
36.0,691.0,2,Full-Time,N,52566.0,Mortgage,11053,Single,N,Male,0.1074,11116,N
48.9,608.0,2,Part-Time,Y,129456.0,Credit Card,33517,Married,Y,Female,0.1779,33887,Y
36.4,684.0,2,Part-Time,Y,162427.0,Auto,87061,Married,N,Male,0.1706,87259,Y
38.4,766.0,2,Full-Time,N,29949.0,Medical,1614,Single,N,Male,0.0583,1616,N
